cell_id,PSTH_0,PSTH_1,PSTH_2,PSTH_3,PSTH_4,PSTH_5,PSTH_6,PSTH_7,PSTH_8,PSTH_9,PSTH_10,PSTH_11,PSTH_12,PSTH_13,PSTH_14,PSTH_15,PSTH_16,PSTH_17,PSTH_18,PSTH_19,PSTH_20,PSTH_21,PSTH_22,PSTH_23,PSTH_24,PSTH_25,PSTH_26,PSTH_27,PSTH_28,PSTH_29,PSTH_30,PSTH_31,PSTH_32,PSTH_33,PSTH_34,PSTH_35,PSTH_36,PSTH_37,PSTH_38,PSTH_39,PSTH_40,PSTH_41,PSTH_42,PSTH_43,PSTH_44,PSTH_45,PSTH_46,PSTH_47,PSTH_48,PSTH_49,PSTH_50,PSTH_51,PSTH_52,PSTH_53,PSTH_54,PSTH_55,PSTH_56,PSTH_57,PSTH_58,PSTH_59,PSTH_60,PSTH_61,PSTH_62,PSTH_63,PSTH_64,PSTH_65,PSTH_66,PSTH_67,PSTH_68,PSTH_69,PSTH_70,PSTH_71,PSTH_72,PSTH_73,PSTH_74,PSTH_75,PSTH_76,PSTH_77,PSTH_78,PSTH_79,PSTH_80,PSTH_81,PSTH_82,PSTH_83,PSTH_84,PSTH_85,PSTH_86,PSTH_87,PSTH_88,PSTH_89,PSTH_90,PSTH_91,PSTH_92,PSTH_93,PSTH_94,PSTH_95,PSTH_96,PSTH_97,PSTH_98,PSTH_99,PSTH_100,PSTH_101,PSTH_102,PSTH_103,PSTH_104,PSTH_105,PSTH_106,PSTH_107,PSTH_108,PSTH_109,PSTH_110,PSTH_111,PSTH_112,PSTH_113,PSTH_114,PSTH_115,PSTH_116,PSTH_117,PSTH_118,PSTH_119,PSTH_120,PSTH_121,PSTH_122,PSTH_123,PSTH_124,PSTH_125,PSTH_126,PSTH_127,PSTH_128,PSTH_129,PSTH_130,PSTH_131,PSTH_132,PSTH_133,PSTH_134,PSTH_135,PSTH_136,PSTH_137,PSTH_138,PSTH_139,PSTH_140,PSTH_141,PSTH_142,PSTH_143,PSTH_144,PSTH_145,PSTH_146,PSTH_147,PSTH_148,PSTH_149,PSTH_150
cell_67,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,18.181818181818183,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,27.272727272727273,45.45454545454545,54.54545454545455,54.54545454545455,45.45454545454546,54.54545454545455,36.36363636363636,27.27272727272727,36.36363636363636,45.45454545454545,18.181818181818183,27.272727272727273,54.54545454545455,45.45454545454545,45.45454545454545,54.54545454545455,45.45454545454545,45.45454545454545,54.54545454545455,54.54545454545455,81.81818181818181,90.9090909090909,63.63636363636364,63.63636363636365,63.63636363636365,54.54545454545455,45.45454545454545,45.45454545454545,36.36363636363636,36.36363636363636,9.090909090909092,9.090909090909092,18.181818181818183,27.272727272727273,27.272727272727273,27.272727272727273,45.45454545454545,36.36363636363637,36.36363636363637,27.272727272727273,27.272727272727273,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_68,14.778325123152708,11.494252873563218,10.83743842364532,8.866995073891626,9.852216748768473,8.866995073891626,10.83743842364532,9.852216748768473,9.852216748768473,6.896551724137931,9.852216748768473,10.83743842364532,8.866995073891626,9.852216748768473,9.852216748768473,6.896551724137932,5.911330049261084,8.866995073891626,7.881773399014778,6.896551724137931,8.866995073891626,8.866995073891626,7.8817733990147785,6.8965517241379315,6.8965517241379315,5.911330049261084,5.911330049261084,3.9408866995073892,6.896551724137931,6.896551724137931,6.896551724137931,3.9408866995073892,4.926108374384237,1.9704433497536948,1.9704433497536948,1.9704433497536948,3.9408866995073897,2.9556650246305423,2.9556650246305423,5.911330049261084,4.926108374384237,2.955665024630542,2.955665024630542,3.9408866995073892,2.9556650246305423,3.9408866995073897,5.9113300492610845,7.881773399014779,9.852216748768473,8.866995073891626,8.866995073891626,7.881773399014778,7.8817733990147785,4.926108374384237,3.9408866995073897,2.9556650246305423,3.9408866995073897,1.9704433497536948,1.9704433497536948,1.9704433497536948,3.9408866995073897,1.9704433497536948,2.9556650246305423,5.911330049261084,6.896551724137931,5.911330049261084,5.911330049261084,6.8965517241379315,7.881773399014779,6.896551724137932,7.881773399014779,9.852216748768473,10.83743842364532,7.881773399014779,9.852216748768473,7.8817733990147785,6.896551724137931,4.926108374384237,7.881773399014779,5.9113300492610845,7.881773399014779,7.881773399014779,6.896551724137932,3.9408866995073897,6.8965517241379315,9.852216748768473,12.807881773399016,14.778325123152712,13.793103448275861,14.77832512315271,12.807881773399014,14.778325123152712,15.763546798029559,18.7192118226601,18.7192118226601,19.704433497536947,15.763546798029559,15.763546798029555,17.733990147783253,15.763546798029559,12.807881773399014,14.77832512315271,13.793103448275865,13.793103448275863,14.778325123152708,18.7192118226601,15.763546798029557,15.763546798029555,12.807881773399014,13.793103448275863,11.822660098522167,13.793103448275861,11.822660098522167,11.822660098522167,9.852216748768473,9.852216748768473,9.852216748768473,12.807881773399014,11.822660098522167,10.83743842364532,10.83743842364532,9.852216748768473,9.852216748768473,8.866995073891626,8.866995073891626,5.911330049261084,6.896551724137931,5.911330049261084,6.896551724137931,5.911330049261084,7.8817733990147785,5.911330049261084,5.9113300492610845,7.8817733990147785,10.83743842364532,9.852216748768473,10.83743842364532,11.822660098522167,9.852216748768473,7.881773399014778,8.866995073891626,7.881773399014779,9.852216748768473,8.866995073891626,7.881773399014779,6.896551724137931,8.866995073891626,3.9408866995073892,7.881773399014779,11.494252873563218,19.704433497536947
cell_69,32.520325203252035,13.550135501355015,9.756097560975611,4.878048780487806,8.130081300813009,13.008130081300814,16.260162601626018,16.260162601626018,16.260162601626018,14.634146341463417,14.634146341463417,13.008130081300814,14.634146341463417,13.008130081300814,11.382113821138214,9.756097560975611,9.756097560975611,11.382113821138212,14.634146341463415,14.634146341463417,11.382113821138214,9.756097560975611,6.504065040650407,6.504065040650407,4.878048780487806,4.878048780487806,4.878048780487806,9.756097560975611,8.130081300813009,8.130081300813009,9.756097560975611,11.382113821138212,8.130081300813009,9.756097560975611,9.756097560975611,11.382113821138212,11.382113821138212,11.382113821138214,11.382113821138212,16.260162601626018,16.260162601626018,17.886178861788622,16.260162601626018,21.138211382113823,21.138211382113823,22.764227642276428,19.512195121951223,24.39024390243903,17.886178861788622,19.512195121951223,17.886178861788622,19.512195121951223,17.88617886178862,16.260162601626018,14.634146341463417,21.138211382113823,22.764227642276428,35.772357723577244,43.902439024390254,55.28455284552847,53.65853658536586,66.66666666666667,74.79674796747967,84.5528455284553,82.92682926829269,82.92682926829269,73.17073170731707,53.658536585365866,43.902439024390254,29.268292682926834,24.39024390243903,17.88617886178862,19.512195121951223,14.634146341463415,14.634146341463415,14.634146341463415,13.008130081300814,8.130081300813009,6.504065040650407,11.382113821138212,8.130081300813009,11.382113821138212,9.756097560975611,9.756097560975611,9.756097560975611,9.756097560975611,6.504065040650407,8.130081300813009,9.756097560975611,8.130081300813009,8.130081300813009,8.130081300813009,6.504065040650407,8.130081300813009,4.878048780487806,4.878048780487806,4.878048780487806,4.878048780487806,0.0,1.6260162601626018,1.6260162601626018,3.2520325203252036,3.2520325203252036,3.2520325203252036,3.2520325203252036,6.504065040650407,4.878048780487806,6.504065040650407,6.504065040650407,4.878048780487806,3.2520325203252036,3.2520325203252036,1.6260162601626018,1.6260162601626018,1.6260162601626018,0.0,0.0,0.0,0.0,3.2520325203252036,3.2520325203252036,6.504065040650407,8.130081300813009,8.130081300813009,4.878048780487806,9.756097560975611,8.130081300813009,8.130081300813009,8.130081300813009,9.756097560975611,6.504065040650407,6.504065040650407,6.504065040650407,11.382113821138212,11.382113821138214,9.756097560975611,8.130081300813009,6.504065040650407,3.2520325203252036,1.6260162601626018,1.6260162601626018,4.878048780487806,9.756097560975611,8.130081300813009,8.130081300813009,9.756097560975611,6.504065040650407,3.2520325203252036,3.2520325203252036,2.710027100271003,0.0
cell_70,0.0,1.7094017094017093,1.0256410256410255,2.051282051282051,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,1.0256410256410255,2.051282051282051,2.051282051282051,2.051282051282051,2.051282051282051,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,1.0256410256410255,2.051282051282051,3.0769230769230766,5.128205128205128,6.153846153846153,6.153846153846153,8.205128205128204,9.23076923076923,10.256410256410255,9.23076923076923,12.307692307692307,10.256410256410255,9.23076923076923,7.179487179487179,10.256410256410255,6.153846153846153,8.205128205128204,7.179487179487179,8.205128205128204,5.128205128205128,9.23076923076923,7.179487179487179,8.205128205128204,7.179487179487179,7.179487179487179,5.128205128205128,5.128205128205128,4.102564102564102,5.128205128205128,8.205128205128204,6.153846153846153,5.128205128205128,5.128205128205128,3.076923076923077,0.0,0.0,0.0,2.051282051282051,2.051282051282051,3.0769230769230766,3.0769230769230766,3.0769230769230766,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,1.0256410256410255,3.0769230769230766,4.102564102564102,5.128205128205128,6.153846153846153,5.128205128205128,3.0769230769230766,3.0769230769230766,2.051282051282051,1.0256410256410255,1.0256410256410255,2.051282051282051,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,1.0256410256410255,1.0256410256410255,2.051282051282051,2.051282051282051,2.051282051282051,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,1.0256410256410255,1.0256410256410255,2.051282051282051,2.051282051282051,2.051282051282051,1.0256410256410255,1.0256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_71,4.184100418410042,5.578800557880055,3.3472803347280333,3.3472803347280333,1.6736401673640167,1.6736401673640167,1.6736401673640167,2.510460251046025,1.6736401673640167,1.6736401673640167,0.8368200836820083,0.8368200836820083,0.0,0.0,0.0,0.8368200836820083,1.6736401673640167,1.6736401673640167,2.510460251046025,3.3472803347280333,3.3472803347280333,2.510460251046025,2.510460251046025,1.6736401673640167,0.8368200836820083,1.6736401673640167,2.510460251046025,3.3472803347280333,3.3472803347280333,4.184100418410042,2.510460251046025,2.510460251046025,1.6736401673640167,1.6736401673640167,0.8368200836820083,0.8368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6736401673640167,1.6736401673640167,2.510460251046025,2.510460251046025,3.3472803347280333,2.510460251046025,3.3472803347280333,3.3472803347280333,5.857740585774058,6.694560669456067,9.205020920502092,10.878661087866108,13.389121338912133,17.573221757322173,23.430962343096233,20.0836820083682,19.24686192468619,16.736401673640167,10.0418410041841,2.510460251046025,2.510460251046025,0.8368200836820083,0.0,0.8368200836820083,0.8368200836820083,2.510460251046025,4.184100418410042,5.02092050209205,4.184100418410042,5.857740585774058,5.02092050209205,3.3472803347280333,2.510460251046025,2.510460251046025,1.6736401673640167,2.510460251046025,5.02092050209205,5.02092050209205,6.694560669456067,5.857740585774058,4.184100418410042,2.510460251046025,2.510460251046025,0.8368200836820083,1.6736401673640167,1.6736401673640167,2.510460251046025,5.857740585774058,6.694560669456067,6.694560669456067,7.531380753138075,5.857740585774058,2.510460251046025,2.510460251046025,1.6736401673640167,0.8368200836820083,1.6736401673640167,2.510460251046025,1.6736401673640167,1.6736401673640167,4.184100418410042,4.184100418410042,4.184100418410042,4.184100418410042,5.02092050209205,3.3472803347280333,3.3472803347280333,3.3472803347280333,3.3472803347280333,5.02092050209205,4.184100418410042,3.3472803347280333,2.510460251046025,3.3472803347280333,0.8368200836820083,1.6736401673640167,3.3472803347280333,4.184100418410042,4.184100418410042,4.184100418410042,4.184100418410042,2.510460251046025,2.510460251046025,2.510460251046025,2.510460251046025,4.184100418410042,4.184100418410042,3.3472803347280333,3.3472803347280333,5.02092050209205,2.510460251046025,2.510460251046025,4.184100418410042,3.3472803347280333,1.6736401673640167,1.6736401673640167,2.510460251046025,1.6736401673640167,2.510460251046025,2.510460251046025,5.857740585774058,6.973500697350069,16.736401673640167
cell_72,0.0,2.710027100271003,3.2520325203252036,3.2520325203252036,3.2520325203252036,1.6260162601626018,3.2520325203252036,3.2520325203252036,3.2520325203252036,3.2520325203252036,4.878048780487806,3.2520325203252036,3.2520325203252036,4.878048780487806,4.878048780487806,6.504065040650407,4.878048780487806,4.878048780487806,4.878048780487806,4.878048780487806,1.6260162601626018,1.6260162601626018,1.6260162601626018,0.0,3.2520325203252036,4.878048780487806,6.504065040650407,9.756097560975611,11.382113821138214,11.382113821138212,11.382113821138214,9.756097560975611,6.504065040650407,4.878048780487806,1.6260162601626018,0.0,0.0,0.0,0.0,0.0,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,3.2520325203252036,3.2520325203252036,3.2520325203252036,6.504065040650407,6.504065040650407,4.878048780487806,4.878048780487806,6.504065040650407,3.2520325203252036,6.504065040650407,11.382113821138212,21.138211382113823,21.138211382113823,27.64227642276423,35.77235772357724,42.27642276422765,42.27642276422765,47.154471544715456,47.15447154471546,35.77235772357724,26.016260162601625,17.88617886178862,16.26016260162602,13.008130081300814,16.260162601626018,16.260162601626018,14.634146341463417,16.260162601626018,13.008130081300814,8.130081300813009,11.382113821138212,16.260162601626018,13.008130081300814,14.634146341463417,19.512195121951223,16.260162601626018,13.008130081300816,13.008130081300814,13.008130081300814,8.130081300813009,6.504065040650407,6.504065040650407,4.878048780487806,3.2520325203252036,3.2520325203252036,3.2520325203252036,1.6260162601626018,3.2520325203252036,3.2520325203252036,3.2520325203252036,3.2520325203252036,3.2520325203252036,0.0,0.0,0.0,1.6260162601626018,6.504065040650407,6.504065040650407,6.504065040650407,8.130081300813009,8.130081300813009,3.2520325203252036,3.2520325203252036,3.2520325203252036,1.6260162601626018,1.6260162601626018,4.878048780487806,6.504065040650407,9.756097560975611,11.382113821138214,9.756097560975611,6.504065040650407,6.504065040650407,3.2520325203252036,1.6260162601626018,1.6260162601626018,3.2520325203252036,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,0.0,1.6260162601626018,3.2520325203252036,4.878048780487806,6.504065040650407,6.504065040650407,6.504065040650407,4.878048780487806,3.2520325203252036,1.6260162601626018,1.6260162601626018,0.0,0.0,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,1.6260162601626018,0.0,1.6260162601626018,4.878048780487806,4.878048780487806,8.130081300813009,0.0
cell_73,5.555555555555555,7.407407407407407,6.666666666666667,6.666666666666666,5.555555555555555,4.444444444444445,5.555555555555555,6.666666666666668,5.555555555555556,4.444444444444445,4.444444444444445,5.555555555555556,2.2222222222222223,3.3333333333333335,5.555555555555555,5.555555555555555,3.3333333333333335,4.444444444444445,3.3333333333333335,1.1111111111111112,1.1111111111111112,2.2222222222222223,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,4.444444444444445,7.777777777777779,18.888888888888893,21.111111111111114,25.555555555555557,26.66666666666667,38.888888888888886,35.55555555555555,40.0,46.666666666666664,53.333333333333336,48.8888888888889,58.88888888888889,61.111111111111114,61.11111111111111,62.222222222222214,58.888888888888886,51.111111111111114,47.77777777777778,47.77777777777778,40.0,38.888888888888886,36.666666666666664,36.66666666666667,25.555555555555557,22.222222222222225,18.88888888888889,14.444444444444446,13.333333333333334,13.333333333333334,12.222222222222223,10.0,6.666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.2222222222222223,2.2222222222222223,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.1111111111111112,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,2.2222222222222223,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.444444444444445,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.444444444444445,4.444444444444445,3.3333333333333335,4.444444444444445,4.444444444444445,4.444444444444445,3.3333333333333335,3.3333333333333335,2.2222222222222223,2.2222222222222223,3.3333333333333335,4.444444444444445,5.555555555555555,4.444444444444445,5.555555555555555,6.666666666666668,6.666666666666668,6.666666666666666,6.666666666666666,6.666666666666666,3.3333333333333335,2.2222222222222223,2.2222222222222223,3.3333333333333335,3.7037037037037037,5.555555555555555
cell_74,33.0188679245283,25.157232704402514,32.075471698113205,31.132075471698116,31.132075471698116,29.245283018867923,19.81132075471698,19.81132075471698,19.81132075471698,20.754716981132077,22.641509433962263,22.641509433962263,21.69811320754717,21.698113207547166,22.641509433962263,20.75471698113207,20.754716981132074,20.754716981132074,23.58490566037736,24.528301886792452,26.41509433962264,29.245283018867923,33.0188679245283,30.18867924528302,30.18867924528302,30.188679245283016,32.075471698113205,26.41509433962264,25.471698113207545,23.584905660377355,22.641509433962263,21.698113207547166,21.698113207547166,24.52830188679245,24.528301886792452,24.528301886792452,19.81132075471698,21.698113207547166,20.754716981132077,19.81132075471698,21.698113207547173,25.471698113207545,28.301886792452827,26.41509433962264,26.41509433962264,26.41509433962264,28.301886792452827,21.698113207547166,22.641509433962263,23.584905660377355,24.528301886792452,22.641509433962263,23.58490566037736,21.69811320754717,20.754716981132077,22.641509433962263,34.90566037735849,50.0,67.9245283018868,78.30188679245282,88.67924528301886,95.28301886792453,102.83018867924527,99.99999999999999,103.77358490566037,99.0566037735849,90.56603773584905,81.13207547169812,84.90566037735849,85.84905660377358,84.90566037735849,83.0188679245283,76.41509433962264,63.20754716981131,55.660377358490564,51.886792452830186,46.22641509433962,41.50943396226415,45.283018867924525,45.283018867924525,43.39622641509434,49.056603773584904,53.77358490566037,46.226415094339615,42.45283018867924,43.39622641509435,41.509433962264154,41.509433962264154,47.16981132075472,45.283018867924525,44.339622641509436,40.56603773584906,40.56603773584905,37.73584905660377,38.679245283018865,42.45283018867924,46.226415094339615,44.33962264150943,43.39622641509434,42.45283018867924,38.679245283018865,33.0188679245283,31.132075471698112,32.075471698113205,33.9622641509434,37.73584905660377,36.79245283018868,42.45283018867924,35.84905660377358,35.84905660377358,34.90566037735849,39.62264150943396,35.84905660377358,38.67924528301887,38.679245283018865,33.018867924528294,32.075471698113205,32.075471698113205,32.075471698113205,33.0188679245283,36.79245283018868,31.132075471698112,30.18867924528302,29.245283018867926,28.30188679245283,26.41509433962264,29.245283018867923,28.30188679245283,33.0188679245283,33.0188679245283,37.73584905660377,36.79245283018868,33.96226415094339,28.301886792452827,25.471698113207545,19.81132075471698,16.981132075471695,20.754716981132077,23.58490566037736,23.58490566037736,26.41509433962264,29.245283018867923,32.075471698113205,33.0188679245283,33.9622641509434,28.301886792452827,30.18867924528302,26.41509433962264,20.754716981132074,20.440251572327043,4.716981132075471
cell_75,0.0,0.0,4.0,6.0,8.0,10.0,10.0,12.0,12.0,12.0,10.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,32.0,52.0,60.0,66.0,62.0,40.0,20.0,12.0,6.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,8.0,12.0,10.0,8.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
cell_76,4.878048780487805,8.130081300813009,5.853658536585366,5.853658536585366,5.853658536585366,2.926829268292683,1.951219512195122,1.951219512195122,1.951219512195122,0.975609756097561,0.975609756097561,0.975609756097561,1.951219512195122,2.926829268292683,4.878048780487805,4.878048780487805,5.853658536585366,6.829268292682927,7.804878048780488,6.829268292682927,8.78048780487805,8.78048780487805,7.804878048780488,4.878048780487805,3.902439024390244,3.902439024390244,4.878048780487805,3.902439024390244,3.902439024390244,3.902439024390244,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.975609756097561,2.926829268292683,2.926829268292683,2.926829268292683,1.951219512195122,1.951219512195122,0.0,0.0,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.0,0.975609756097561,0.975609756097561,1.951219512195122,1.951219512195122,1.951219512195122,2.926829268292683,2.926829268292683,3.902439024390244,8.78048780487805,12.682926829268293,17.5609756097561,23.414634146341463,29.26829268292683,30.243902439024392,31.219512195121954,29.26829268292683,25.365853658536587,21.463414634146343,17.5609756097561,16.585365853658537,14.634146341463413,15.609756097560975,12.682926829268293,12.682926829268292,9.756097560975611,7.804878048780488,6.829268292682927,5.853658536585366,4.878048780487805,3.902439024390244,3.902439024390244,4.878048780487805,5.853658536585366,4.878048780487805,4.878048780487805,4.878048780487805,1.951219512195122,0.975609756097561,0.975609756097561,0.975609756097561,0.0,0.0,0.0,0.0,0.975609756097561,0.975609756097561,1.951219512195122,1.951219512195122,1.951219512195122,0.975609756097561,0.975609756097561,0.0,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.0,0.0,0.0,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,2.926829268292683,1.951219512195122,1.951219512195122,1.951219512195122,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell_77,2.3255813953488373,2.3255813953488373,2.325581395348838,1.86046511627907,2.790697674418605,2.7906976744186047,2.7906976744186047,1.86046511627907,1.86046511627907,0.930232558139535,1.3953488372093026,1.86046511627907,3.2558139534883725,4.186046511627907,3.72093023255814,2.790697674418605,3.2558139534883725,1.86046511627907,0.930232558139535,0.930232558139535,0.930232558139535,0.0,0.0,0.0,0.0,0.4651162790697675,0.930232558139535,0.930232558139535,0.930232558139535,0.930232558139535,1.3953488372093026,0.930232558139535,0.930232558139535,0.930232558139535,0.930232558139535,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.0,0.0,0.0,0.4651162790697675,0.4651162790697675,0.930232558139535,0.930232558139535,0.930232558139535,0.4651162790697675,0.930232558139535,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.0,0.0,0.0,1.3953488372093024,3.72093023255814,11.627906976744185,20.46511627906977,33.48837209302326,35.81395348837209,40.46511627906977,34.418604651162795,26.97674418604651,14.418604651162793,13.488372093023257,7.906976744186047,7.441860465116279,6.046511627906977,6.976744186046512,4.651162790697675,3.7209302325581395,2.3255813953488373,2.7906976744186047,1.86046511627907,1.86046511627907,1.3953488372093026,1.86046511627907,1.3953488372093026,0.930232558139535,0.930232558139535,1.3953488372093026,1.86046511627907,2.3255813953488373,2.7906976744186047,2.3255813953488373,2.3255813953488373,1.3953488372093026,0.930232558139535,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.4651162790697675,1.3953488372093026,1.3953488372093026,1.3953488372093026,1.3953488372093026,0.930232558139535,0.0,0.4651162790697675,0.4651162790697675,0.4651162790697675,0.930232558139535,1.3953488372093026,0.930232558139535,1.3953488372093026,1.86046511627907,1.3953488372093026,0.930232558139535,0.930232558139535,0.4651162790697675,0.4651162790697675,0.930232558139535,0.930232558139535,1.86046511627907,2.3255813953488373,1.86046511627907,2.325581395348838,2.325581395348838,1.86046511627907,1.3953488372093026,2.790697674418605,2.3255813953488373,2.7906976744186047,2.3255813953488373,2.3255813953488373,2.3255813953488373,2.3255813953488373,2.3255813953488373,2.3255813953488373,2.3255813953488373,1.3953488372093026,0.930232558139535,0.4651162790697675,0.930232558139535,0.930232558139535,0.4651162790697675,0.930232558139535,0.930232558139535,0.930232558139535,0.930232558139535,0.930232558139535,0.4651162790697675,0.0,0.0
